Adresse,Stimmart,Bezirknr,Bezirksname,Wahlbezirk,Wahlbezirksart,Abgeordnetenhauswahlkreis,Bundestagswahlkreis,BerlinOstWest,Wahlberechtigte_insgesamt,Wahlberechtigte_A1,Wahlberechtigte_A2,Wahlberechtigte_A3,W�hler,W�hler_B1,Ung�ltige_Stimmen,Gueltige_Stimmen,SPD,CDU,GR�NE,DIE_LINKE,PIRATEN,NPD,FDP,Tierschutzpartei,pro_Deutschland,Die_PARTEI,BIG,DKP,�dp,PSG,B�So,B,DL,ALFA,Tierschutzallianz,AfD,DIE_EINHEIT,DIE_VIOLETTEN,Graue_Panther,MENSCHLICHE_WELT,MIETERPARTEI,Gesundheitsforschung,EB_Bahn,EB_Bayrak,EB_�etin,EB_Di_Leo,EB_Ditsche,EB_Fielsch,EB_Friedrich,EB_Gl�ser,EB_Heine,EB_Mandik,EB_�zi?ik,EB_Quednau,EB_Sandner,EB_?en,EB_Snelinski,EB_Steinf�hr,EB_Tanriverdi,EB_Tschammer-Osten
01W304,Erststimme,1,Mitte,304,Urnenwahlbezirk,3,75,W,934,749,185,0,481,2,9,472,129,57,141,43,8,0,29,0,0,12,0,0,0,0,0,0,0,0,0,50,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01W305,Erststimme,1,Mitte,305,Urnenwahlbezirk,3,75,W,1070,821,249,0,564,2,3,561,136,87,175,49,8,0,33,0,0,13,0,0,0,0,0,0,0,0,0,55,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01W306,Erststimme,1,Mitte,306,Urnenwahlbezirk,3,75,W,1352,1006,346,0,684,6,6,677,157,62,256,95,9,0,27,0,0,20,0,0,0,0,0,0,0,0,0,43,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01W307,Erststimme,1,Mitte,307,Urnenwahlbezirk,3,75,W,1145,866,279,0,623,2,6,616,162,106,158,53,12,0,41,0,0,7,0,0,0,0,0,0,0,0,0,60,0,2,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01W308,Erststimme,1,Mitte,308,Urnenwahlbezirk,3,75,W,1135,858,277,0,627,3,4,620,179,72,216,60,11,0,28,0,0,11,0,0,0,0,0,0,0,0,0,39,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01W309,Erststimme,1,Mitte,309,Urnenwahlbezirk,3,75,W,1279,980,299,0,709,7,6,703,184,89,222,75,21,0,33,0,0,12,0,0,0,0,0,0,0,0,0,60,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01W310,Erststimme,1,Mitte,310,Urnenwahlbezirk,3,75,W,913,668,245,0,442,5,9,432,121,48,138,48,5,0,26,0,0,8,0,0,0,0,0,0,0,0,0,32,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01W311,Erststimme,1,Mitte,311,Urnenwahlbezirk,3,75,W,1046,726,320,0,463,4,3,460,114,48,164,46,4,0,37,0,0,9,0,0,0,0,0,0,0,0,0,37,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01W312,Erststimme,1,Mitte,312,Urnenwahlbezirk,3,75,W,784,534,250,0,362,5,7,355,104,42,101,38,4,0,17,0,0,9,0,0,0,0,0,0,0,0,0,33,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01W313,Erststimme,1,Mitte,313,Urnenwahlbezirk,3,75,W,859,609,250,0,359,3,9,350,95,53,102,39,7,0,22,0,0,3,0,0,0,0,0,0,0,0,0,26,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01W314,Erststimme,1,Mitte,314,Urnenwahlbezirk,3,75,W,1118,912,206,0,548,0,14,534,153,99,102,56,7,0,35,0,0,16,0,0,0,0,0,0,0,0,0,60,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01W315,Erststimme,1,Mitte,315,Urnenwahlbezirk,3,75,W,830,666,164,0,386,1,8,378,89,61,105,45,14,0,22,0,0,12,0,0,0,0,0,0,0,0,0,24,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01W316,Erststimme,1,Mitte,316,Urnenwahlbezirk,3,75,W,1230,1071,159,0,583,3,10,573,187,101,75,53,8,0,52,0,0,9,0,0,0,0,0,0,0,0,0,75,0,5,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01W317,Erststimme,1,Mitte,317,Urnenwahlbezirk,3,75,W,750,606,144,0,338,4,5,333,91,50,84,47,2,0,9,0,0,11,0,0,0,0,0,0,0,0,0,33,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01W318,Erststimme,1,Mitte,318,Urnenwahlbezirk,3,75,W,1095,774,321,0,499,28,8,491,143,82,115,40,5,0,43,0,0,5,0,0,0,0,0,0,0,0,0,43,0,5,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01W319,Erststimme,1,Mitte,319,Urnenwahlbezirk,3,75,W,1022,731,291,0,504,5,10,493,136,70,132,53,9,0,41,0,0,6,0,0,0,0,0,0,0,0,0,41,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01W320,Erststimme,1,Mitte,320,Urnenwahlbezirk,3,75,W,596,424,172,0,327,7,2,325,87,50,97,23,2,0,31,0,0,3,0,0,0,0,0,0,0,0,0,31,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01W321,Erststimme,1,Mitte,321,Urnenwahlbezirk,3,75,W,1018,734,284,0,439,6,9,428,117,78,87,40,4,0,51,0,0,5,0,0,0,0,0,0,0,0,0,45,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01W322,Erststimme,1,Mitte,322,Urnenwahlbezirk,3,75,W,1127,849,278,0,441,1,4,437,114,97,62,36,15,0,45,0,0,5,0,0,0,0,0,0,0,0,0,56,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01W323,Erststimme,1,Mitte,323,Urnenwahlbezirk,3,75,W,1174,907,267,0,573,2,6,567,153,120,105,33,13,0,43,0,0,7,0,0,0,0,0,0,0,0,0,88,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01W324,Erststimme,1,Mitte,324,Urnenwahlbezirk,3,75,W,1605,1231,374,0,580,3,8,572,133,123,109,60,10,0,68,0,0,12,0,0,0,0,0,0,0,0,0,56,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01W325,Erststimme,1,Mitte,325,Urnenwahlbezirk,3,75,W,1041,879,162,0,424,7,3,421,113,68,93,43,10,0,43,0,0,6,0,0,0,0,0,0,0,0,0,41,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01W326,Erststimme,1,Mitte,326,Urnenwahlbezirk,3,75,W,1146,899,247,0,543,5,5,538,142,74,136,78,12,0,24,0,0,17,0,0,0,0,0,0,0,0,0,51,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01W327,Erststimme,1,Mitte,327,Urnenwahlbezirk,3,75,W,1472,1157,315,0,632,3,4,628,165,93,203,77,15,0,34,0,0,12,0,0,0,0,0,0,0,0,0,25,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01W400,Erststimme,1,Mitte,400,Urnenwahlbezirk,4,75,W,1336,1109,227,0,534,2,12,522,119,62,109,116,23,0,15,0,0,19,0,0,0,0,0,0,0,0,0,45,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0
01W401,Erststimme,1,Mitte,401,Urnenwahlbezirk,4,75,W,927,776,151,0,401,2,7,394,75,31,77,89,20,0,16,0,0,21,0,0,0,0,0,0,0,0,0,48,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0
01W402,Erststimme,1,Mitte,402,Urnenwahlbezirk,4,75,W,1298,1155,143,0,578,0,13,564,124,55,92,135,22,0,16,0,0,23,0,0,0,0,0,0,0,0,0,78,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0
01W403,Erststimme,1,Mitte,403,Urnenwahlbezirk,4,75,W,994,802,192,0,458,3,11,447,94,51,128,90,5,0,16,0,0,14,0,0,0,0,0,0,0,0,0,42,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
01W404,Erststimme,1,Mitte,404,Urnenwahlbezirk,4,75,W,712,598,114,0,309,4,3,306,74,50,61,71,8,0,7,0,0,8,0,0,0,0,0,0,0,0,0,18,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
01W405,Erststimme,1,Mitte,405,Urnenwahlbezirk,4,75,W,811,684,127,0,341,1,12,329,79,45,61,75,7,0,11,0,0,9,0,0,0,0,0,0,0,0,0,35,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
01W406,Erststimme,1,Mitte,406,Urnenwahlbezirk,4,75,W,887,728,159,0,423,0,3,420,96,50,107,100,9,0,8,0,0,14,0,0,0,0,0,0,0,0,0,28,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
01W407,Erststimme,1,Mitte,407,Urnenwahlbezirk,4,75,W,1224,985,239,0,584,4,8,575,131,75,105,114,17,0,35,0,0,26,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
01W408,Erststimme,1,Mitte,408,Urnenwahlbezirk,4,75,W,996,782,214,0,499,6,6,493,95,60,134,115,10,0,21,0,0,14,0,0,0,0,0,0,0,0,0,37,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
01W409,Erststimme,1,Mitte,409,Urnenwahlbezirk,4,75,W,969,766,203,0,474,4,6,468,110,49,98,114,18,0,15,0,0,10,0,0,0,0,0,0,0,0,0,39,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0
01W410,Erststimme,1,Mitte,410,Urnenwahlbezirk,4,75,W,1272,1036,236,0,668,4,6,662,146,69,186,137,15,0,29,0,0,25,0,0,0,0,0,0,0,0,0,46,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
01W411,Erststimme,1,Mitte,411,Urnenwahlbezirk,4,75,W,1063,849,214,0,482,7,7,475,111,60,92,97,16,0,27,0,0,12,0,0,0,0,0,0,0,0,0,43,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0
01W412,Erststimme,1,Mitte,412,Urnenwahlbezirk,4,75,W,899,698,201,0,426,2,6,420,98,54,107,74,11,0,23,0,0,15,0,0,0,0,0,0,0,0,0,36,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
01W413,Erststimme,1,Mitte,413,Urnenwahlbezirk,4,75,W,864,708,156,0,388,4,10,378,82,51,94,68,10,0,10,0,0,12,0,0,0,0,0,0,0,0,0,37,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0
01W414,Erststimme,1,Mitte,414,Urnenwahlbezirk,4,75,W,866,710,156,0,404,6,3,401,97,31,111,66,13,0,14,0,0,21,0,0,0,0,0,0,0,0,0,33,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0
01W415,Erststimme,1,Mitte,415,Urnenwahlbezirk,4,75,W,879,671,208,0,414,6,8,406,103,47,101,83,16,0,17,0,0,11,0,0,0,0,0,0,0,0,0,23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
01W416,Erststimme,1,Mitte,416,Urnenwahlbezirk,4,75,W,1071,879,192,0,504,2,7,497,132,83,88,90,12,0,17,0,0,16,0,0,0,0,0,0,0,0,0,44,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0
01W417,Erststimme,1,Mitte,417,Urnenwahlbezirk,4,75,W,1165,964,201,0,519,2,5,514,114,75,109,103,14,0,20,0,0,13,0,0,0,0,0,0,0,0,0,32,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0
01W418,Erststimme,1,Mitte,418,Urnenwahlbezirk,4,75,W,1146,911,235,0,450,5,5,445,110,50,129,70,10,0,13,0,0,7,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
01W419,Erststimme,1,Mitte,419,Urnenwahlbezirk,4,75,W,1316,1069,247,0,644,3,10,634,136,54,178,133,19,0,27,0,0,22,0,0,0,0,0,0,0,0,0,35,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0
01W420,Erststimme,1,Mitte,420,Urnenwahlbezirk,4,75,W,969,783,186,0,469,5,9,460,111,45,127,88,14,0,18,0,0,14,0,0,0,0,0,0,0,0,0,33,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
01W421,Erststimme,1,Mitte,421,Urnenwahlbezirk,4,75,W,803,681,122,0,393,1,6,387,94,69,63,68,8,0,15,0,0,11,0,0,0,0,0,0,0,0,0,52,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
01W422,Erststimme,1,Mitte,422,Urnenwahlbezirk,4,75,W,984,785,199,0,401,1,9,392,70,50,112,83,15,0,11,0,0,11,0,0,0,0,0,0,0,0,0,27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0
01W423,Erststimme,1,Mitte,423,Urnenwahlbezirk,4,75,W,872,737,135,0,371,2,5,366,82,68,55,62,6,0,20,0,0,9,0,0,0,0,0,0,0,0,0,42,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0
01W424,Erststimme,1,Mitte,424,Urnenwahlbezirk,4,75,W,1239,997,242,0,568,5,9,559,139,44,135,88,18,0,30,0,0,26,0,0,0,0,0,0,0,0,0,68,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
01W425,Erststimme,1,Mitte,425,Urnenwahlbezirk,4,75,W,1314,1092,222,0,648,0,13,631,167,61,154,130,23,0,24,0,0,17,0,0,0,0,0,0,0,0,0,49,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
01W426,Erststimme,1,Mitte,426,Urnenwahlbezirk,4,75,W,1276,1040,236,0,569,2,16,550,132,46,149,111,18,0,18,0,0,23,0,0,0,0,0,0,0,0,0,43,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
01W427,Erststimme,1,Mitte,427,Urnenwahlbezirk,4,75,W,891,695,196,0,391,4,8,382,108,56,86,55,7,0,17,0,0,9,0,0,0,0,0,0,0,0,0,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
01W428,Erststimme,1,Mitte,428,Urnenwahlbezirk,4,75,W,826,658,168,0,342,0,2,340,88,34,94,53,7,0,12,0,0,17,0,0,0,0,0,0,0,0,0,28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
01W500,Erststimme,1,Mitte,500,Urnenwahlbezirk,5,75,W,1021,799,222,0,411,1,14,397,112,61,46,49,11,0,25,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0
01W501,Erststimme,1,Mitte,501,Urnenwahlbezirk,5,75,W,815,682,133,0,387,0,17,370,100,71,42,35,9,0,27,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,1,0,0,0,0,0,0
01W502,Erststimme,1,Mitte,502,Urnenwahlbezirk,5,75,W,555,474,81,0,228,2,4,224,71,40,17,30,9,0,15,0,0,0,0,0,0,1,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
01W503,Erststimme,1,Mitte,503,Urnenwahlbezirk,5,75,W,1081,896,185,0,537,1,10,525,184,149,31,38,6,0,24,0,0,0,0,0,0,2,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0
01W504,Erststimme,1,Mitte,504,Urnenwahlbezirk,5,75,W,692,599,93,0,289,1,5,284,80,52,48,38,11,0,15,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0
01W505,Erststimme,1,Mitte,505,Urnenwahlbezirk,5,75,W,967,840,127,0,402,0,11,391,109,43,66,54,26,0,11,0,0,0,0,0,0,1,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
01W506,Erststimme,1,Mitte,506,Urnenwahlbezirk,5,75,W,998,777,221,0,448,0,13,434,120,115,55,38,9,0,29,0,0,0,0,0,0,3,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0
01W507,Erststimme,1,Mitte,507,Urnenwahlbezirk,5,75,W,1496,1180,316,0,684,0,21,663,182,116,111,84,21,0,30,0,0,0,0,0,0,7,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0
01W508,Erststimme,1,Mitte,508,Urnenwahlbezirk,5,75,W,1193,913,280,0,587,3,11,576,179,96,92,58,15,0,24,0,0,0,0,0,0,2,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,2,0,0,0,0,0,0
01W509,Erststimme,1,Mitte,509,Urnenwahlbezirk,5,75,W,1142,989,153,0,502,2,4,498,161,89,52,59,3,0,14,0,0,0,0,0,0,2,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
01W510,Erststimme,1,Mitte,510,Urnenwahlbezirk,5,75,W,1071,931,140,0,494,0,20,472,122,72,49,43,11,0,27,0,0,0,0,0,0,1,0,0,0,0,0,135,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,1,0,0,0,0,0,0
01W511,Erststimme,1,Mitte,511,Urnenwahlbezirk,5,75,W,1141,983,158,0,476,1,11,462,124,71,58,48,13,0,25,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,1,0,0,0,0,0,0
01W512,Erststimme,1,Mitte,512,Urnenwahlbezirk,5,75,W,1063,938,125,0,397,1,15,382,88,46,64,61,20,0,9,0,0,0,0,0,0,1,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,13,0,0,0,0,0,0
01W513,Erststimme,1,Mitte,513,Urnenwahlbezirk,5,75,W,1344,1127,217,0,593,8,17,576,127,75,138,104,32,0,18,0,0,0,0,0,0,4,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,2,0,0,0,0,0,0
01W514,Erststimme,1,Mitte,514,Urnenwahlbezirk,5,75,W,1022,867,155,0,405,1,11,394,95,55,81,59,18,0,23,0,0,0,0,0,0,5,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
01W515,Erststimme,1,Mitte,515,Urnenwahlbezirk,5,75,W,1320,1149,171,0,611,1,13,598,153,91,125,77,28,0,27,0,0,0,0,0,0,2,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,1,0,0,0,0,0,0
01W516,Erststimme,1,Mitte,516,Urnenwahlbezirk,5,75,W,987,843,144,0,415,1,9,406,105,40,84,61,16,0,25,0,0,0,0,0,0,2,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,3,0,0,0,0,0,0
01W517,Erststimme,1,Mitte,517,Urnenwahlbezirk,5,75,W,1371,1125,246,0,508,2,8,492,105,71,112,84,12,0,24,0,0,0,0,0,0,4,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0
01W518,Erststimme,1,Mitte,518,Urnenwahlbezirk,5,75,W,1278,1087,191,0,465,1,6,459,115,44,138,81,12,0,23,0,0,0,0,0,0,3,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0
01W519,Erststimme,1,Mitte,519,Urnenwahlbezirk,5,75,W,1332,1113,219,0,620,2,13,607,136,60,169,130,17,0,25,0,0,0,0,0,0,5,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
01W520,Erststimme,1,Mitte,520,Urnenwahlbezirk,5,75,W,1410,1139,271,0,609,3,13,595,137,40,185,148,19,0,13,0,0,0,0,0,0,4,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0
01W521,Erststimme,1,Mitte,521,Urnenwahlbezirk,5,75,W,1296,1114,182,0,433,0,6,427,146,88,32,43,6,0,19,0,0,0,0,0,0,1,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,2,0,0,0,0,0,0
01W522,Erststimme,1,Mitte,522,Urnenwahlbezirk,5,75,W,930,705,225,0,395,2,10,385,92,70,96,53,12,0,19,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
01W523,Erststimme,1,Mitte,523,Urnenwahlbezirk,5,75,W,676,531,145,0,347,1,10,337,97,94,28,23,6,0,22,0,0,0,0,0,0,2,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
01W524,Erststimme,1,Mitte,524,Urnenwahlbezirk,5,75,W,867,690,177,0,376,0,5,371,77,58,94,47,6,0,17,0,0,0,0,0,0,2,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0
01W525,Erststimme,1,Mitte,525,Urnenwahlbezirk,5,75,W,858,689,169,0,382,1,7,375,92,33,115,74,13,0,13,0,0,0,0,0,0,1,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,1,0,0,0,0,0,0
01W526,Erststimme,1,Mitte,526,Urnenwahlbezirk,5,75,W,1488,1191,297,0,656,0,15,641,119,47,236,118,24,0,15,0,0,0,0,0,0,9,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0
01W600,Erststimme,1,Mitte,600,Urnenwahlbezirk,6,75,W,1486,1256,230,0,549,7,3,546,135,63,122,116,26,0,17,0,0,0,0,0,0,5,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
01W601,Erststimme,1,Mitte,601,Urnenwahlbezirk,6,75,W,811,665,146,0,343,1,8,335,111,42,47,42,18,0,15,0,0,0,0,0,0,5,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
01W602,Erststimme,1,Mitte,602,Urnenwahlbezirk,6,75,W,1042,898,144,0,550,4,7,543,134,52,132,111,15,0,16,0,0,0,0,0,0,7,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
01W603,Erststimme,1,Mitte,603,Urnenwahlbezirk,6,75,W,987,849,138,0,431,6,8,422,88,31,129,90,25,0,9,0,0,0,0,0,0,6,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
01W604,Erststimme,1,Mitte,604,Urnenwahlbezirk,6,75,W,851,734,117,0,276,0,4,272,87,24,39,35,20,0,9,0,0,0,0,0,0,1,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
01W605,Erststimme,1,Mitte,605,Urnenwahlbezirk,6,75,W,1104,918,186,0,412,0,3,409,104,71,59,67,22,0,23,0,0,0,0,0,0,4,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
01W606,Erststimme,1,Mitte,606,Urnenwahlbezirk,6,75,W,866,719,147,0,355,2,9,346,85,48,65,73,14,0,7,0,0,0,0,0,0,1,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
01W607,Erststimme,1,Mitte,607,Urnenwahlbezirk,6,75,W,837,734,103,0,263,0,4,258,51,11,51,81,26,0,6,0,0,0,0,0,0,4,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
01W608,Erststimme,1,Mitte,608,Urnenwahlbezirk,6,75,W,1022,876,146,0,376,8,9,367,78,27,104,94,15,0,15,0,0,0,0,0,0,1,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
01W609,Erststimme,1,Mitte,609,Urnenwahlbezirk,6,75,W,1111,955,156,0,484,1,9,475,125,36,113,117,23,0,7,0,0,0,0,0,0,3,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
01W610,Erststimme,1,Mitte,610,Urnenwahlbezirk,6,75,W,1131,1002,129,0,401,1,10,391,90,30,100,103,21,0,8,0,0,0,0,0,0,2,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
01W611,Erststimme,1,Mitte,611,Urnenwahlbezirk,6,75,W,1372,1155,217,0,529,1,13,516,127,50,117,117,15,0,25,0,0,0,0,0,0,4,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
01W612,Erststimme,1,Mitte,612,Urnenwahlbezirk,6,75,W,942,803,139,0,326,0,2,324,73,29,98,62,15,0,16,0,0,0,0,0,0,1,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
01W613,Erststimme,1,Mitte,613,Urnenwahlbezirk,6,75,W,1452,1203,249,0,559,4,4,555,129,55,150,115,31,0,22,0,0,0,0,0,0,3,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
01W614,Erststimme,1,Mitte,614,Urnenwahlbezirk,6,75,W,1074,873,201,0,529,3,8,520,125,70,87,92,20,0,21,0,0,0,0,0,0,8,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
